0,0
5,0.06783175
10,0.135662879
15,0.203492769
20,0.271320798
25,0.339146346
30,0.406968794
35,0.474787522
40,0.542601909
45,0.610411335
50,0.678215182
55,0.746012827
60,0.813803653
65,0.88158704
70,0.949362366
75,1.017129014
80,1.084886364
85,1.152633795
90,1.22037069
95,1.288096428
100,1.355810391
105,1.423511959
110,1.491200514
115,1.558875438
120,1.626536111
125,1.694181915
130,1.761812231
135,1.829426443
140,1.897023931
145,1.964604078
150,2.032166266
155,2.099709878
160,2.167234297
165,2.234738905
170,2.302223086
175,2.369686222
180,2.437127697
185,2.504546896
190,2.571943202
195,2.639315999
200,2.706664671
205,2.773988604
210,2.841287182
215,2.90855979
220,2.975805814
225,3.043024639
230,3.110215651
235,3.177378237
240,3.244511782
245,3.311615675
250,3.378689301
255,3.445732048
260,3.512743304
265,3.579722457
270,3.646668894
275,3.713582006
280,3.78046118
285,3.847305805
290,3.914115273
295,3.980888971
300,4.047626292
305,4.114326625
310,4.180989361
315,4.247613892
320,4.31419961
325,4.380745907
330,4.447252175
335,4.513717808
340,4.580142198
345,4.64652474
350,4.712864828
355,4.779161856
360,4.845415219
365,4.911624313
370,4.977788534
375,5.043907277
380,5.10997994
385,5.176005921
390,5.241984616
395,5.307915424
400,5.373797743
405,5.439630973
410,5.505414514
415,5.571147764
420,5.636830126
425,5.702460999
430,5.768039786
435,5.833565889
440,5.89903871
445,5.964457653
450,6.029822121
455,6.095131518
460,6.160385249
465,6.22558272
470,6.290723337
475,6.355806505
480,6.420831632
485,6.485798125
490,6.550705393
495,6.615552844
500,6.680339887
505,6.745065934
510,6.809730393
515,6.874332677
520,6.938872196
525,7.003348364
530,7.067760593
535,7.132108297
540,7.19639089
545,7.260607788
550,7.324758405
555,7.388842158
560,7.452858463
565,7.516806739
570,7.580686404
575,7.644496876
580,7.708237574
585,7.77190792
590,7.835507334
595,7.899035238
600,7.962491054
605,8.025874205
610,8.089184115
615,8.152420208
620,8.21558191
625,8.278668647
630,8.341679846
635,8.404614933
640,8.467473337
645,8.530254487
650,8.592957813
655,8.655582745
660,8.718128714
665,8.780595153
670,8.842981495
675,8.905287172
680,8.96751162
685,9.029654273
690,9.091714568
695,9.153691942
700,9.215585831
705,9.277395676
710,9.339120914
715,9.400760986
720,9.462315333
725,9.523783397
730,9.585164621
735,9.646458448
740,9.707664322
745,9.768781689
750,9.829809995
755,9.890748687
760,9.951597212
765,10.01235502
770,10.07302156
775,10.13359629
780,10.19407864
785,10.25446809
790,10.31476407
795,10.37496605
800,10.43507348
805,10.49508582
810,10.55500251
815,10.61482303
820,10.67454683
825,10.73417337
830,10.79370211
835,10.85313251
840,10.91246403
845,10.97169615
850,11.03082832
855,11.08986
860,11.14879068
865,11.2076198
870,11.26634685
875,11.32497129
880,11.3834926
885,11.44191024
890,11.50022369
895,11.55843241
900,11.6165359
905,11.67453362
910,11.73242504
915,11.79020966
920,11.84788693
925,11.90545636
930,11.96291741
935,12.02026957
940,12.07751233
945,12.13464516
950,12.19166756
955,12.248579
960,12.30537898
965,12.36206699
970,12.41864251
975,12.47510504
980,12.53145407
985,12.58768909
990,12.64380959
995,12.69981508
1000,12.75570505
1005,12.81147899
1010,12.8671364
1015,12.92267679
1020,12.97809966
1025,13.03340451
1030,13.08859083
1035,13.14365815
1040,13.19860595
1045,13.25343376
1050,13.30814107
1055,13.3627274
1060,13.41719226
1065,13.47153516
1070,13.52575561
1075,13.57985313
1080,13.63382723
1085,13.68767742
1090,13.74140324
1095,13.79500419
1100,13.84847979
1105,13.90182958
1110,13.95505306
1115,14.00814977
1120,14.06111923
1125,14.11396097
1130,14.16667451
1135,14.21925938
1140,14.27171512
1145,14.32404125
1150,14.37623731
1155,14.42830283
1160,14.48023735
1165,14.5320404
1170,14.58371153
1175,14.63525027
1180,14.68665616
1185,14.73792875
1190,14.78906757
1195,14.84007218
1200,14.89094212
1205,14.94167693
1210,14.99227617
1215,15.04273938
1220,15.09306612
1225,15.14325593
1230,15.19330838
1235,15.24322302
1240,15.2929994
1245,15.34263708
1250,15.39213562
1255,15.44149459
1260,15.49071354
1265,15.53979205
1270,15.58872966
1275,15.63752596
1280,15.6861805
1285,15.73469286
1290,15.7830626
1295,15.83128931
1300,15.87937255
1305,15.92731189
1310,15.97510692
1315,16.02275722
1320,16.07026235
1325,16.1176219
1330,16.16483545
1335,16.2119026
1340,16.25882291
1345,16.30559598
1350,16.35222139
1355,16.39869874
1360,16.44502761
1365,16.49120761
1370,16.53723831
1375,16.58311931
1380,16.62885022
1385,16.67443063
1390,16.71986014
1395,16.76513834
1400,16.81026486
1405,16.85523927
1410,16.9000612
1415,16.94473025
1420,16.98924603
1425,17.03360815
1430,17.07781621
1435,17.12186984
1440,17.16576864
1445,17.20951224
1450,17.25310025
1455,17.29653228
1460,17.33980797
1465,17.38292693
1470,17.42588879
1475,17.46869317
1480,17.5113397
1485,17.553828
1490,17.59615771
1495,17.63832846
1500,17.68033989
1505,17.72219162
1510,17.76388329
1515,17.80541454
1520,17.84678501
1525,17.88799435
1530,17.92904219
1535,17.96992817
1540,18.01065195
1545,18.05121317
1550,18.09161149
1555,18.13184654
1560,18.17191798
1565,18.21182548
1570,18.25156867
1575,18.29114723
1580,18.3305608
1585,18.36980905
1590,18.40889165
1595,18.44780824
1600,18.48655851
1605,18.52514211
1610,18.56355872
1615,18.60180801
1620,18.63988964
1625,18.67780329
1630,18.71554863
1635,18.75312535
1640,18.79053312
1645,18.82777163
1650,18.86484054
1655,18.90173955
1660,18.93846834
1665,18.97502661
1670,19.01141402
1675,19.04763029
1680,19.08367509
1685,19.11954813
1690,19.1552491
1695,19.19077769
1700,19.2261336
1705,19.26131654
1710,19.2963262
1715,19.3311623
1720,19.36582453
1725,19.4003126
1730,19.43462623
1735,19.46876511
1740,19.50272898
1745,19.53651753
1750,19.57013048
1755,19.60356756
1760,19.63682848
1765,19.66991297
1770,19.70282074
1775,19.73555152
1780,19.76810503
1785,19.80048101
1790,19.83267919
1795,19.86469929
1800,19.89654105
1805,19.9282042
1810,19.95968849
1815,19.99099365
1820,20.02211941
1825,20.05306553
1830,20.08383175
1835,20.11441781
1840,20.14482345
1845,20.17504844
1850,20.20509251
1855,20.23495543
1860,20.26463695
1865,20.29413682
1870,20.3234548
1875,20.35259065
1880,20.38154414
1885,20.41031502
1890,20.43890307
1895,20.46730804
1900,20.49552972
1905,20.52356786
1910,20.55142225
1915,20.57909265
1920,20.60657885
1925,20.63388062
1930,20.66099773
1935,20.68792999
1940,20.71467715
1945,20.74123902
1950,20.76761538
1955,20.79380601
1960,20.81981072
1965,20.84562928
1970,20.8712615
1975,20.89670718
1980,20.9219661
1985,20.94703807
1990,20.9719229
1995,20.99662038
2000,21.02113033
2005,21.04545254
2010,21.06958683
2015,21.09353301
2020,21.11729089
2025,21.1408603
2030,21.16424103
2035,21.18743292
2040,21.21043578
2045,21.23324944
2050,21.25587371
2055,21.27830844
2060,21.30055343
2065,21.32260853
2070,21.34447357
2075,21.36614837
2080,21.38763278
2085,21.40892663
2090,21.43002976
2095,21.45094201
2100,21.47166322
2105,21.49219325
2110,21.51253193
2115,21.53267912
2120,21.55263466
2125,21.57239841
2130,21.59197022
2135,21.61134995
2140,21.63053746
2145,21.6495326
2150,21.66833524
2155,21.68694524
2160,21.70536247
2165,21.7235868
2170,21.74161809
2175,21.75945621
2180,21.77710105
2185,21.79455247
2190,21.81181035
2195,21.82887457
2200,21.84574501
2205,21.86242156
2210,21.8789041
2215,21.89519251
2220,21.91128669
2225,21.92718652
2230,21.9428919
2235,21.95840272
2240,21.97371888
2245,21.98884028
2250,22.00376681
2255,22.01849838
2260,22.03303489
2265,22.04737626
2270,22.06152237
2275,22.07547315
2280,22.08922851
2285,22.10278836
2290,22.11615262
2295,22.1293212
2300,22.14229403
2305,22.15507101
2310,22.16765209
2315,22.18003718
2320,22.19222621
2325,22.20421911
2330,22.21601581
2335,22.22761624
2340,22.23902034
2345,22.25022804
2350,22.26123929
2355,22.27205402
2360,22.28267218
2365,22.29309371
2370,22.30331856
2375,22.31334667
2380,22.32317801
2385,22.3328125
2390,22.34225013
2395,22.35149083
2400,22.36053457
2405,22.36938131
2410,22.378031
2415,22.38648362
2420,22.39473913
2425,22.4027975
2430,22.41065869
2435,22.41832269
2440,22.42578945
2445,22.43305897
2450,22.44013121
2455,22.44700615
2460,22.45368379
2465,22.46016409
2470,22.46644705
2475,22.47253265
2480,22.47842088
2485,22.48411174
2490,22.48960522
2495,22.4949013
2500,22.5
2505,22.5049013
2510,22.50960522
2515,22.51411174
2520,22.51842088
2525,22.52253265
2530,22.52644705
2535,22.53016409
2540,22.53368379
2545,22.53700615
2550,22.54013121
2555,22.54305897
2560,22.54578945
2565,22.54832269
2570,22.55065869
2575,22.5527975
2580,22.55473913
2585,22.55648362
2590,22.558031
2595,22.55938131
2600,22.56053457
2605,22.56149083
2610,22.56225013
2615,22.5628125
2620,22.56317801
2625,22.56334667
2630,22.56331856
2635,22.56309371
2640,22.56267218
2645,22.56205402
2650,22.56123929
2655,22.56022804
2660,22.55902034
2665,22.55761624
2670,22.55601581
2675,22.55421911
2680,22.55222621
2685,22.55003718
2690,22.54765209
2695,22.54507101
2700,22.54229403
2705,22.5393212
2710,22.53615262
2715,22.53278836
2720,22.52922851
2725,22.52547315
2730,22.52152237
2735,22.51737626
2740,22.51303489
2745,22.50849838
2750,22.50376681
2755,22.49884028
2760,22.49371888
2765,22.48840272
2770,22.4828919
2775,22.47718652
2780,22.47128669
2785,22.46519251
2790,22.4589041
2795,22.45242156
2800,22.44574501
2805,22.43887457
2810,22.43181035
2815,22.42455247
2820,22.41710105
2825,22.40945621
2830,22.40161809
2835,22.3935868
2840,22.38536247
2845,22.37694524
2850,22.36833524
2855,22.3595326
2860,22.35053746
2865,22.34134995
2870,22.33197022
2875,22.32239841
2880,22.31263466
2885,22.30267912
2890,22.29253193
2895,22.28219325
2900,22.27166322
2905,22.26094201
2910,22.25002976
2915,22.23892663
2920,22.22763278
2925,22.21614837
2930,22.20447357
2935,22.19260853
2940,22.18055343
2945,22.16830844
2950,22.15587371
2955,22.14324944
2960,22.13043578
2965,22.11743292
2970,22.10424103
2975,22.0908603
2980,22.07729089
2985,22.06353301
2990,22.04958683
2995,22.03545254
3000,22.02113033
3005,22.00662038
3010,21.9919229
3015,21.97703807
3020,21.9619661
3025,21.94670718
3030,21.9312615
3035,21.91562928
3040,21.89981072
3045,21.88380601
3050,21.86761538
3055,21.85123902
3060,21.83467715
3065,21.81792999
3070,21.80099773
3075,21.78388062
3080,21.76657885
3085,21.74909265
3090,21.73142225
3095,21.71356786
3100,21.69552972
3105,21.67730804
3110,21.65890307
3115,21.64031502
3120,21.62154414
3125,21.60259065
3130,21.5834548
3135,21.56413682
3140,21.54463695
3145,21.52495543
3150,21.50509251
3155,21.48504844
3160,21.46482345
3165,21.44441781
3170,21.42383175
3175,21.40306553
3180,21.38211941
3185,21.36099365
3190,21.33968849
3195,21.3182042
3200,21.29654105
3205,21.27469929
3210,21.25267919
3215,21.23048101
3220,21.20810503
3225,21.18555152
3230,21.16282074
3235,21.13991297
3240,21.11682848
3245,21.09356756
3250,21.07013048
3255,21.04651753
3260,21.02272898
3265,20.99876511
3270,20.97462623
3275,20.9503126
3280,20.92582453
3285,20.9011623
3290,20.8763262
3295,20.85131654
3300,20.8261336
3305,20.80077769
3310,20.7752491
3315,20.74954813
3320,20.72367509
3325,20.69763029
3330,20.67141402
3335,20.64502661
3340,20.61846834
3345,20.59173955
3350,20.56484054
3355,20.53777163
3360,20.51053312
3365,20.48312535
3370,20.45554863
3375,20.42780329
3380,20.39988964
3385,20.37180801
3390,20.34355872
3395,20.31514211
3400,20.28655851
3405,20.25780824
3410,20.22889165
3415,20.19980905
3420,20.1705608
3425,20.14114723
3430,20.11156867
3435,20.08182548
3440,20.05191798
3445,20.02184654
3450,19.99161149
3455,19.96121317
3460,19.93065195
3465,19.89992817
3470,19.86904219
3475,19.83799435
3480,19.80678501
3485,19.77541454
3490,19.74388329
3495,19.71219162
3500,19.68033989
3505,19.64832846
3510,19.61615771
3515,19.583828
3520,19.5513397
3525,19.51869317
3530,19.48588879
3535,19.45292693
3540,19.41980797
3545,19.38653228
3550,19.35310025
3555,19.31951224
3560,19.28576864
3565,19.25186984
3570,19.21781621
3575,19.18360815
3580,19.14924603
3585,19.11473025
3590,19.0800612
3595,19.04523927
3600,19.01026486
3605,18.97513834
3610,18.93986014
3615,18.90443063
3620,18.86885022
3625,18.83311931
3630,18.79723831
3635,18.76120761
3640,18.72502761
3645,18.68869874
3650,18.65222139
3655,18.61559598
3660,18.57882291
3665,18.5419026
3670,18.50483545
3675,18.4676219
3680,18.43026235
3685,18.39275722
3690,18.35510692
3695,18.31731189
3700,18.27937255
3705,18.24128931
3710,18.2030626
3715,18.16469286
3720,18.1261805
3725,18.08752596
3730,18.04872966
3735,18.00979205
3740,17.97071354
3745,17.93149459
3750,17.89213562
3755,17.85263708
3760,17.8129994
3765,17.77322302
3770,17.73330838
3775,17.69325593
3780,17.65306612
3785,17.61273938
3790,17.57227617
3795,17.53167693
3800,17.49094212
3805,17.45007218
3810,17.40906757
3815,17.36792875
3820,17.32665616
3825,17.28525027
3830,17.24371153
3835,17.2020404
3840,17.16023735
3845,17.11830283
3850,17.07623731
3855,17.03404125
3860,16.99171512
3865,16.94925938
3870,16.90667451
3875,16.86396097
3880,16.82111923
3885,16.77814977
3890,16.73505306
3895,16.69182958
3900,16.64847979
3905,16.60500419
3910,16.56140324
3915,16.51767742
3920,16.47382723
3925,16.42985313
